log_id,task_id,engineer_id,log_date,hours_spent
821,123,48,2025-11-17,2.12
822,123,48,2025-11-20,4.35
823,123,48,2025-11-23,2.64
824,123,48,2025-11-24,6.98
825,123,48,2025-11-27,1.8
826,123,48,2025-11-28,6.65
827,123,48,2025-12-01,1.52
828,123,48,2025-12-02,2.74
829,123,48,2025-12-05,2.14
830,123,48,2025-12-08,3.82
831,123,48,2025-12-10,6.54
832,123,48,2025-12-11,4.77
833,123,48,2025-12-14,3.26
834,123,48,2025-12-16,4.44
835,123,48,2025-12-18,1.9
836,123,48,2025-12-20,4.95
837,124,39,2025-11-12,2.44
838,124,39,2025-11-13,2.39
839,124,39,2025-11-16,5.96
840,124,39,2025-11-17,6.93
841,124,39,2025-11-19,4.46
842,124,39,2025-11-22,6.31
843,124,39,2025-11-25,6.81
844,124,39,2025-11-27,4.54
845,124,39,2025-11-28,5.37
846,124,39,2025-11-29,6.48
847,124,39,2025-12-01,4.52
848,124,39,2025-12-04,1.54
849,124,39,2025-12-06,4.56
850,124,39,2025-12-08,6.92
851,124,39,2025-12-09,5.99
852,124,39,2025-12-11,3.49
853,124,39,2025-12-13,3.49
854,125,16,2025-11-25,2.64
855,125,16,2025-11-26,5.46
856,125,16,2025-11-29,5.15
857,125,16,2025-12-01,5.45
858,125,16,2025-12-02,1.05
859,125,16,2025-12-03,4.28
860,125,16,2025-12-05,2.99
861,125,16,2025-12-08,5.28
862,125,16,2025-12-11,4.0
863,125,16,2025-12-13,1.48
864,125,16,2025-12-15,2.69
865,125,16,2025-12-16,5.78
866,125,16,2025-12-18,4.38
867,125,16,2025-12-21,5.03
868,125,16,2025-12-24,1.13
869,125,16,2025-12-26,2.45
870,125,16,2025-12-29,3.03
871,125,16,2025-12-31,1.8
872,125,16,2026-01-02,6.07
873,125,16,2026-01-05,0.48
874,126,19,2025-08-06,3.77
875,126,19,2025-08-09,6.17
876,126,19,2025-08-12,3.4
877,126,19,2025-08-15,2.64
878,126,19,2025-08-17,5.43
879,126,19,2025-08-19,5.14
880,126,19,2025-08-20,5.21
881,126,19,2025-08-23,4.18
882,126,19,2025-08-26,5.29
883,126,19,2025-08-28,2.95
884,126,19,2025-08-30,1.45
885,126,19,2025-08-31,5.23
886,126,19,2025-09-01,5.34
887,126,19,2025-09-02,5.3
888,126,19,2025-09-05,3.68
889,126,19,2025-09-06,2.57
890,126,19,2025-09-08,4.43
891,127,24,2025-11-17,5.33
892,127,24,2025-11-20,4.03
893,127,24,2025-11-21,0.69
894,128,34,2025-11-07,4.75
895,128,34,2025-11-10,2.69
896,128,34,2025-11-11,3.14
897,128,34,2025-11-12,4.76
898,128,34,2025-11-13,4.53
899,128,34,2025-11-16,6.95
900,128,34,2025-11-18,2.66
901,128,34,2025-11-19,6.69
902,128,34,2025-11-21,4.53
903,128,34,2025-11-23,3.83
904,128,34,2025-11-26,6.28
905,128,34,2025-11-28,2.81
906,128,34,2025-11-30,1.1
907,129,11,2025-07-22,3.87
908,129,11,2025-07-24,1.88
909,129,11,2025-07-26,2.9
910,130,32,2025-07-20,6.93
911,130,32,2025-07-23,2.24
912,130,32,2025-07-24,2.51
913,131,28,2025-12-16,6.66
914,131,28,2025-12-18,6.96
915,131,28,2025-12-20,3.15
916,131,28,2025-12-22,1.89
917,131,28,2025-12-24,6.51
918,131,28,2025-12-25,4.65
919,131,28,2025-12-28,2.34
920,132,9,2025-12-22,2.61
921,132,9,2025-12-25,1.93
922,132,9,2025-12-28,6.81
923,132,9,2025-12-31,5.49
924,132,9,2026-01-03,1.65
925,132,9,2026-01-04,1.81
926,132,9,2026-01-06,4.08
927,132,9,2026-01-09,3.33
928,132,9,2026-01-12,1.45
929,132,9,2026-01-15,2.43
930,132,9,2026-01-18,3.99
931,132,9,2026-01-21,6.47
932,132,9,2026-01-24,6.98
933,132,9,2026-01-25,1.69
934,132,9,2026-01-28,4.94
935,132,9,2026-01-29,3.7
936,132,9,2026-01-30,3.74
937,132,9,2026-01-31,1.49
938,132,9,2026-02-01,6.06
939,132,9,2026-02-04,4.39
940,133,16,2025-05-17,1.9
941,133,16,2025-05-20,1.61
942,133,16,2025-05-23,3.31
943,133,16,2025-05-25,2.44
944,133,16,2025-05-26,2.53
945,133,16,2025-05-29,1.7
946,134,26,2025-05-07,4.62
947,134,26,2025-05-09,5.06
948,134,26,2025-05-12,2.86
949,135,11,2025-05-29,2.56
950,135,11,2025-05-30,1.01
951,135,11,2025-06-01,2.56
952,135,11,2025-06-02,6.51
953,135,11,2025-06-05,6.57
954,135,11,2025-06-08,4.15
955,135,11,2025-06-11,6.82
956,135,11,2025-06-12,1.34
957,135,11,2025-06-13,2.68
958,135,11,2025-06-16,1.83
959,135,11,2025-06-17,1.16
960,135,11,2025-06-20,2.33
961,136,18,2025-06-01,2.05
962,137,34,2025-06-12,5.88
963,137,34,2025-06-14,2.33
964,137,34,2025-06-15,4.53
965,137,34,2025-06-17,4.09
966,137,34,2025-06-18,4.27
967,137,34,2025-06-19,2.3
968,137,34,2025-06-20,1.88
969,137,34,2025-06-21,1.81
970,137,34,2025-06-22,3.51
971,137,34,2025-06-23,6.9
972,137,34,2025-06-26,4.37
973,137,34,2025-06-29,5.65
974,137,34,2025-07-01,1.9
975,137,34,2025-07-04,2.87
976,137,34,2025-07-05,2.87
977,137,34,2025-07-07,3.14
978,137,34,2025-07-08,1.08
979,139,6,2025-06-16,4.38
980,139,6,2025-06-18,4.07
981,139,6,2025-06-19,3.68
982,139,6,2025-06-20,4.98
983,139,6,2025-06-21,3.82
984,139,6,2025-06-23,2.45
985,139,6,2025-06-26,1.4
986,139,6,2025-06-29,2.25
987,139,6,2025-07-02,3.12
988,140,29,2025-04-08,4.35
989,140,29,2025-04-11,2.47
990,140,29,2025-04-12,1.91
991,141,28,2025-06-12,4.41
992,141,28,2025-06-13,6.28
993,141,28,2025-06-15,1.06
994,141,28,2025-06-18,2.12
995,141,28,2025-06-20,2.72
996,141,28,2025-06-21,5.1
997,141,28,2025-06-22,6.43
998,141,28,2025-06-24,2.14
999,142,25,2025-11-19,5.96
1000,142,25,2025-11-20,1.99
1001,143,43,2025-05-19,1.31
1002,143,43,2025-05-20,5.13
1003,143,43,2025-05-21,1.16
1004,143,43,2025-05-22,1.56
1005,144,18,2025-11-20,2.22
1006,144,18,2025-11-21,3.24
1007,144,18,2025-11-23,5.02
1008,144,18,2025-11-26,5.12
1009,144,18,2025-11-29,2.33
1010,144,18,2025-12-01,2.02
1011,144,18,2025-12-04,6.78
1012,144,18,2025-12-06,4.86
1013,144,18,2025-12-09,5.4
1014,144,18,2025-12-12,1.02
1015,144,18,2025-12-14,4.25
1016,144,18,2025-12-15,2.58
1017,144,18,2025-12-17,1.96
1018,144,18,2025-12-20,5.31
1019,144,18,2025-12-23,1.93
1020,144,18,2025-12-25,5.94
1021,144,18,2025-12-28,3.03
1022,144,18,2025-12-30,4.52
1023,144,18,2026-01-02,4.36
1024,144,18,2026-01-05,5.17
1025,144,18,2026-01-07,1.2
1026,144,18,2026-01-08,0.67
1027,145,1,2025-07-25,2.8
1028,145,1,2025-07-27,3.96
1029,145,1,2025-07-30,2.41
1030,145,1,2025-07-31,5.59
1031,145,1,2025-08-02,2.27
1032,145,1,2025-08-04,3.81
1033,145,1,2025-08-06,5.78
1034,145,1,2025-08-07,3.49
1035,145,1,2025-08-10,6.93
1036,145,1,2025-08-13,3.41
1037,145,1,2025-08-14,3.2
1038,145,1,2025-08-16,2.68
1039,145,1,2025-08-17,5.99
1040,145,1,2025-08-18,4.23
1041,145,1,2025-08-19,2.6
1042,145,1,2025-08-22,6.55
1043,145,1,2025-08-23,4.06
1044,145,1,2025-08-25,4.81
1045,145,1,2025-08-28,4.83
1046,145,1,2025-08-30,2.58
1047,145,1,2025-09-02,0.69
1048,146,33,2025-05-21,4.48
1049,146,33,2025-05-24,1.41
1050,146,33,2025-05-27,3.42
1051,146,33,2025-05-29,4.55
1052,146,33,2025-05-30,3.94
1053,146,33,2025-05-31,1.34
1054,146,33,2025-06-02,5.68
1055,146,33,2025-06-04,1.49
1056,146,33,2025-06-07,4.58
1057,146,33,2025-06-10,5.45
1058,147,18,2025-05-29,4.11
1059,147,18,2025-05-31,6.18
1060,147,18,2025-06-01,4.15
1061,147,18,2025-06-04,2.7
1062,147,18,2025-06-07,1.69
1063,147,18,2025-06-10,0.4
1064,148,47,2025-07-31,3.89
1065,148,47,2025-08-02,1.2
1066,148,47,2025-08-05,6.7
1067,148,47,2025-08-06,1.89
1068,148,47,2025-08-08,1.28
1069,149,10,2025-08-08,4.07
1070,151,22,2025-04-08,3.76
1071,151,22,2025-04-11,3.97
1072,151,22,2025-04-13,4.05
1073,151,22,2025-04-15,6.99
1074,151,22,2025-04-16,1.37
1075,151,22,2025-04-17,5.32
1076,151,22,2025-04-18,1.1
1077,151,22,2025-04-20,4.72
1078,151,22,2025-04-22,3.22
1079,151,22,2025-04-25,4.51
1080,151,22,2025-04-26,6.49
1081,151,22,2025-04-27,4.25
1082,151,22,2025-04-28,4.32
1083,151,22,2025-05-01,5.09
1084,151,22,2025-05-04,1.43
1085,151,22,2025-05-07,2.18
1086,151,22,2025-05-08,1.4
1087,151,22,2025-05-09,2.81
1088,151,22,2025-05-10,1.84
1089,152,25,2025-06-15,1.83
1090,152,25,2025-06-16,6.21
1091,152,25,2025-06-17,5.38
1092,152,25,2025-06-20,1.08
1093,152,25,2025-06-22,2.09
1094,152,25,2025-06-24,5.17
1095,152,25,2025-06-25,2.52
1096,152,25,2025-06-26,3.51
1097,152,25,2025-06-28,3.27
1098,153,16,2025-12-22,2.68
1099,153,16,2025-12-25,4.93
1100,153,16,2025-12-27,6.93
1101,153,16,2025-12-29,3.65
1102,153,16,2025-12-30,6.27
1103,153,16,2025-12-31,4.9
1104,153,16,2026-01-03,4.31
1105,153,16,2026-01-06,6.39
1106,153,16,2026-01-07,2.57
1107,153,16,2026-01-08,5.25
1108,153,16,2026-01-09,4.01
1109,154,9,2025-07-27,5.3
1110,154,9,2025-07-30,6.65
1111,154,9,2025-08-02,5.64
1112,154,9,2025-08-03,6.4
1113,154,9,2025-08-05,6.67
1114,154,9,2025-08-07,6.65
1115,154,9,2025-08-10,2.74
1116,154,9,2025-08-13,5.3
1117,154,9,2025-08-16,6.17
1118,154,9,2025-08-19,5.05
1119,154,9,2025-08-21,3.24
1120,154,9,2025-08-22,6.67
1121,154,9,2025-08-24,2.09
1122,154,9,2025-08-27,1.47
1123,154,9,2025-08-29,4.6
1124,154,9,2025-08-30,2.16
1125,154,9,2025-09-01,2.87
1126,154,9,2025-09-02,2.96
1127,154,9,2025-09-04,5.25
1128,155,18,2025-11-12,5.35
1129,155,18,2025-11-14,6.27
1130,155,18,2025-11-17,2.38
1131,155,18,2025-11-19,3.52
1132,155,18,2025-11-21,3.69
1133,155,18,2025-11-23,1.66
1134,155,18,2025-11-25,1.64
1135,155,18,2025-11-27,0.12
1136,156,50,2025-08-06,3.14
1137,156,50,2025-08-09,2.64
1138,156,50,2025-08-12,4.71
1139,157,3,2025-12-16,2.49
1140,157,3,2025-12-19,2.52
1141,158,31,2025-08-08,4.06
1142,158,31,2025-08-11,4.21
1143,158,31,2025-08-12,4.19
1144,158,31,2025-08-15,2.9
1145,158,31,2025-08-16,1.88
1146,158,31,2025-08-19,4.6
1147,158,31,2025-08-20,1.12
1148,158,31,2025-08-23,2.42
1149,161,7,2025-05-21,3.32
1150,161,7,2025-05-24,3.96
1151,162,40,2025-08-09,4.83
1152,162,40,2025-08-12,3.03
1153,162,40,2025-08-13,1.57
1154,162,40,2025-08-14,0.27
1155,163,37,2025-05-31,2.56
1156,163,37,2025-06-03,6.08
1157,163,37,2025-06-05,3.1
1158,163,37,2025-06-07,2.41
1159,163,37,2025-06-09,4.47
1160,163,37,2025-06-11,5.69
1161,163,37,2025-06-14,1.57
1162,163,37,2025-06-17,3.37
1163,163,37,2025-06-20,4.77
1164,163,37,2025-06-23,2.55
1165,163,37,2025-06-26,2.88
1166,163,37,2025-06-27,2.82
1167,163,37,2025-06-28,3.29
1168,163,37,2025-06-29,4.92
1169,163,37,2025-06-30,1.83
1170,163,37,2025-07-03,1.36
1171,163,37,2025-07-06,1.54
1172,163,37,2025-07-07,2.89
1173,163,37,2025-07-09,6.61
1174,163,37,2025-07-11,5.98
1175,163,37,2025-07-14,0.23
1176,164,17,2025-12-03,6.61
1177,164,17,2025-12-06,3.75
1178,164,17,2025-12-07,5.76
1179,164,17,2025-12-09,1.67
1180,164,17,2025-12-11,4.07
1181,164,17,2025-12-14,6.28
1182,164,17,2025-12-15,6.86
1183,164,17,2025-12-16,1.58
1184,165,24,2025-05-20,5.02
1185,165,24,2025-05-23,1.43
1186,165,24,2025-05-25,5.43
1187,165,24,2025-05-26,2.69
1188,165,24,2025-05-27,5.07
1189,165,24,2025-05-30,2.42
1190,165,24,2025-06-02,0.87
1191,166,20,2025-04-13,2.33
1192,166,20,2025-04-16,3.6
1193,166,20,2025-04-17,2.29
1194,167,1,2025-07-31,4.02
1195,167,1,2025-08-03,0.96
1196,168,26,2025-12-05,3.22
1197,168,26,2025-12-07,1.95
1198,168,26,2025-12-10,5.8
1199,168,26,2025-12-11,1.86
1200,168,26,2025-12-13,3.76
1201,168,26,2025-12-16,1.11
1202,168,26,2025-12-18,5.01
1203,168,26,2025-12-21,1.93
1204,169,10,2025-10-07,5.03
1205,169,10,2025-10-10,5.36
1206,169,10,2025-10-13,0.27
1207,170,25,2025-05-28,3.55
1208,170,25,2025-05-29,4.15
1209,170,25,2025-06-01,4.85
1210,170,25,2025-06-03,5.41
1211,170,25,2025-06-04,2.14
1212,170,25,2025-06-05,2.21
1213,170,25,2025-06-06,6.86
1214,170,25,2025-06-09,0.63
1215,172,50,2025-08-16,3.75
1216,172,50,2025-08-19,2.49
1217,172,50,2025-08-21,4.19
1218,172,50,2025-08-22,1.23
1219,172,50,2025-08-23,6.79
1220,172,50,2025-08-24,3.54
1221,172,50,2025-08-26,5.36
1222,174,25,2025-10-28,2.62
1223,174,25,2025-10-31,6.9
1224,174,25,2025-11-01,1.88
1225,174,25,2025-11-04,1.48
1226,174,25,2025-11-06,1.36
1227,174,25,2025-11-09,1.15
1228,174,25,2025-11-11,4.45
1229,174,25,2025-11-13,5.13
1230,174,25,2025-11-16,5.22
1231,174,25,2025-11-18,2.52
1232,175,38,2025-06-06,1.22
1233,175,38,2025-06-07,3.11
1234,175,38,2025-06-08,2.84
1235,175,38,2025-06-11,1.51
1236,175,38,2025-06-14,1.79
1237,175,38,2025-06-16,4.14
1238,175,38,2025-06-17,4.92
1239,175,38,2025-06-20,1.46
1240,176,40,2025-05-29,1.87
1241,176,40,2025-05-31,4.16
1242,176,40,2025-06-03,3.69
1243,176,40,2025-06-06,4.22
1244,176,40,2025-06-09,5.75
1245,176,40,2025-06-12,5.74
1246,176,40,2025-06-15,6.09
1247,176,40,2025-06-16,1.09
1248,176,40,2025-06-18,1.53
1249,176,40,2025-06-20,5.73
1250,176,40,2025-06-21,2.91
1251,176,40,2025-06-22,5.03
1252,176,40,2025-06-24,5.08
1253,176,40,2025-06-26,6.81
1254,176,40,2025-06-28,1.01
1255,176,40,2025-06-29,4.61
1256,176,40,2025-07-02,1.94
1257,176,40,2025-07-03,1.2
1258,176,40,2025-07-05,5.11
1259,176,40,2025-07-08,2.74
1260,176,40,2025-07-09,3.4
1261,176,40,2025-07-11,1.33
1262,176,40,2025-07-12,2.76
1263,177,20,2025-06-05,4.96
1264,177,20,2025-06-08,3.32
1265,177,20,2025-06-10,1.09
1266,177,20,2025-06-11,1.57
1267,177,20,2025-06-14,3.12
1268,177,20,2025-06-16,6.85
1269,177,20,2025-06-18,1.03
1270,177,20,2025-06-19,3.61
1271,177,20,2025-06-22,6.48
1272,177,20,2025-06-24,2.96
1273,177,20,2025-06-26,2.46
1274,177,20,2025-06-27,0.62
1275,178,33,2025-11-22,1.65
1276,178,33,2025-11-23,1.71
1277,178,33,2025-11-24,5.73
1278,178,33,2025-11-27,6.08
1279,178,33,2025-11-28,3.02
1280,178,33,2025-11-30,3.82
1281,178,33,2025-12-03,3.99
1282,178,33,2025-12-06,4.29
1283,178,33,2025-12-07,2.9
1284,179,5,2025-06-03,2.03
1285,179,5,2025-06-05,4.92
1286,179,5,2025-06-06,1.07
1287,179,5,2025-06-08,5.64
1288,179,5,2025-06-09,5.57
1289,179,5,2025-06-10,2.05
1290,179,5,2025-06-11,6.31
1291,179,5,2025-06-13,2.23
1292,179,5,2025-06-16,1.25
1293,180,50,2025-12-13,4.23
1294,180,50,2025-12-16,3.82
1295,180,50,2025-12-18,4.04
1296,180,50,2025-12-20,2.3
1297,180,50,2025-12-21,2.72
1298,180,50,2025-12-22,3.7
1299,180,50,2025-12-24,3.27
1300,180,50,2025-12-26,4.46
1301,180,50,2025-12-29,0.34
1302,181,3,2025-05-31,1.29
1303,181,3,2025-06-02,5.43
1304,181,3,2025-06-05,5.93
1305,181,3,2025-06-06,6.4
1306,181,3,2025-06-09,5.18
1307,181,3,2025-06-12,2.75
1308,181,3,2025-06-14,4.15
1309,181,3,2025-06-15,2.98
1310,181,3,2025-06-17,5.2
1311,181,3,2025-06-20,3.99
1312,181,3,2025-06-21,5.02
1313,181,3,2025-06-22,5.45
1314,182,15,2025-11-25,5.5
1315,182,15,2025-11-27,6.33
1316,182,15,2025-11-28,3.7
1317,182,15,2025-11-29,2.28
1318,182,15,2025-11-30,1.51
1319,182,15,2025-12-02,4.27
1320,182,15,2025-12-03,1.7
1321,184,36,2025-06-01,6.22
1322,184,36,2025-06-02,4.63
1323,184,36,2025-06-03,4.6
1324,184,36,2025-06-05,3.8
1325,184,36,2025-06-08,3.26
1326,184,36,2025-06-09,6.16
1327,184,36,2025-06-12,1.84
1328,184,36,2025-06-14,2.3
1329,185,12,2025-12-15,1.77
1330,185,12,2025-12-18,3.85
1331,185,12,2025-12-19,6.16
1332,185,12,2025-12-20,1.96
1333,185,12,2025-12-23,3.78
1334,185,12,2025-12-25,1.9
1335,185,12,2025-12-26,3.75
1336,185,12,2025-12-27,1.07
1337,185,12,2025-12-29,2.49
1338,186,41,2025-08-03,1.27
1339,186,41,2025-08-05,1.52
1340,186,41,2025-08-07,4.3
1341,186,41,2025-08-10,2.21
1342,186,41,2025-08-12,0.61
1343,187,31,2025-06-07,3.15
1344,187,31,2025-06-09,6.25
1345,187,31,2025-06-12,4.75
1346,187,31,2025-06-13,3.21
1347,187,31,2025-06-16,5.91
1348,187,31,2025-06-18,1.8
1349,187,31,2025-06-20,6.68
1350,187,31,2025-06-22,5.72
1351,187,31,2025-06-23,1.98
1352,187,31,2025-06-26,6.59
1353,187,31,2025-06-28,5.51
1354,187,31,2025-07-01,3.46
1355,187,31,2025-07-03,4.65
1356,187,31,2025-07-06,2.78
1357,187,31,2025-07-08,1.98
1358,187,31,2025-07-09,3.55
1359,188,13,2025-06-02,6.76
1360,188,13,2025-06-05,4.62
1361,188,13,2025-06-08,4.47
1362,188,13,2025-06-09,5.27
1363,188,13,2025-06-12,2.93
1364,188,13,2025-06-13,1.66
1365,188,13,2025-06-14,6.99
1366,188,13,2025-06-17,5.15
1367,188,13,2025-06-18,6.33
1368,188,13,2025-06-21,6.05
1369,188,13,2025-06-22,3.87
1370,188,13,2025-06-23,0.19
1371,189,19,2025-05-16,2.41
1372,189,19,2025-05-19,3.2
1373,189,19,2025-05-20,5.39
1374,190,42,2025-12-06,4.17
1375,190,42,2025-12-07,4.07
1376,190,42,2025-12-09,4.17
1377,190,42,2025-12-10,4.99
1378,190,42,2025-12-11,3.31
1379,190,42,2025-12-14,6.97
1380,190,42,2025-12-17,6.65
1381,190,42,2025-12-18,1.38
1382,190,42,2025-12-21,2.64
1383,190,42,2025-12-24,5.53
1384,190,42,2025-12-26,5.0
1385,190,42,2025-12-27,5.1
1386,190,42,2025-12-30,1.72
1387,190,42,2026-01-01,2.19
1388,190,42,2026-01-02,4.82
1389,190,42,2026-01-04,5.64
1390,191,48,2025-05-20,2.9
1391,191,48,2025-05-23,4.69
1392,191,48,2025-05-24,6.56
1393,191,48,2025-05-26,2.58
1394,191,48,2025-05-27,3.13
1395,191,48,2025-05-30,6.9
1396,191,48,2025-05-31,4.17
1397,191,48,2025-06-01,4.59
1398,191,48,2025-06-04,1.98
1399,191,48,2025-06-06,2.52
1400,191,48,2025-06-08,6.53
1401,191,48,2025-06-09,2.12
1402,191,48,2025-06-10,1.85
1403,191,48,2025-06-13,5.36
1404,191,48,2025-06-15,1.1
1405,191,48,2025-06-18,3.85
1406,191,48,2025-06-20,1.42
1407,191,48,2025-06-22,2.01
1408,191,48,2025-06-24,4.69
1409,191,48,2025-06-25,3.26
1410,192,12,2025-10-28,6.85
1411,192,12,2025-10-30,2.73
1412,192,12,2025-11-02,2.11
1413,192,12,2025-11-04,6.75
1414,192,12,2025-11-07,3.57
1415,192,12,2025-11-08,4.28
1416,192,12,2025-11-11,5.72
1417,192,12,2025-11-13,1.13
1418,192,12,2025-11-15,1.69
1419,192,12,2025-11-18,1.58
1420,192,12,2025-11-20,1.47
1421,193,1,2025-07-24,2.48
1422,193,1,2025-07-27,6.31
1423,193,1,2025-07-28,4.09
1424,193,1,2025-07-29,1.61
1425,193,1,2025-08-01,5.36
1426,193,1,2025-08-02,4.46
1427,193,1,2025-08-03,1.48
1428,194,26,2025-12-05,5.51
1429,194,26,2025-12-08,4.23
1430,194,26,2025-12-09,4.62
1431,194,26,2025-12-10,6.89
1432,194,26,2025-12-13,4.55
1433,194,26,2025-12-16,3.94
1434,194,26,2025-12-19,1.12
1435,194,26,2025-12-20,1.91
1436,194,26,2025-12-23,4.01
1437,194,26,2025-12-25,3.35
1438,194,26,2025-12-26,4.96
1439,194,26,2025-12-28,3.27
1440,194,26,2025-12-31,5.52
1441,194,26,2026-01-02,6.34
1442,194,26,2026-01-05,3.92
1443,194,26,2026-01-08,4.19
1444,194,26,2026-01-09,6.41
1445,194,26,2026-01-12,2.1
1446,194,26,2026-01-13,3.01
1447,195,5,2025-09-27,6.57
1448,195,5,2025-09-30,1.88
1449,195,5,2025-10-02,1.1
1450,195,5,2025-10-03,2.96
1451,195,5,2025-10-04,2.94
1452,195,5,2025-10-05,5.34
1453,195,5,2025-10-07,4.51
1454,195,5,2025-10-10,3.31
1455,195,5,2025-10-13,2.82
1456,195,5,2025-10-16,0.91
1457,196,21,2025-08-15,5.23
1458,196,21,2025-08-16,3.74
1459,197,12,2025-12-03,4.73
1460,197,12,2025-12-05,1.17
1461,197,12,2025-12-07,0.52
1462,198,28,2025-04-16,5.91
1463,198,28,2025-04-18,2.14
1464,198,28,2025-04-21,5.1
1465,198,28,2025-04-22,3.31
1466,199,20,2025-12-07,4.56
1467,199,20,2025-12-09,6.0
1468,199,20,2025-12-10,1.66
1469,199,20,2025-12-13,2.11
1470,200,6,2025-05-21,1.69
1471,200,6,2025-05-24,1.26
1472,200,6,2025-05-27,3.83
1473,200,6,2025-05-30,3.74
1474,200,6,2025-06-02,4.36
1475,200,6,2025-06-03,5.65
1476,200,6,2025-06-06,3.39
1477,200,6,2025-06-08,1.52
1478,201,3,2025-05-25,1.13
1479,201,3,2025-05-26,3.21
1480,201,3,2025-05-27,4.02
1481,201,3,2025-05-29,1.29
1482,201,3,2025-05-30,1.04
1483,201,3,2025-06-02,5.67
1484,201,3,2025-06-03,6.92
1485,201,3,2025-06-05,4.55
1486,201,3,2025-06-08,6.44
1487,201,3,2025-06-09,1.79
1488,201,3,2025-06-10,6.66
1489,201,3,2025-06-11,2.95
1490,201,3,2025-06-14,3.98
1491,201,3,2025-06-16,3.0
1492,201,3,2025-06-19,2.45
1493,201,3,2025-06-20,5.84
1494,201,3,2025-06-23,0.3
1495,202,1,2025-12-01,3.29
1496,202,1,2025-12-02,4.56
1497,202,1,2025-12-04,4.92
1498,202,1,2025-12-07,1.12
1499,202,1,2025-12-10,6.86
1500,202,1,2025-12-12,6.99
1501,202,1,2025-12-15,1.28
1502,203,7,2025-11-30,2.1
1503,203,7,2025-12-02,2.85
1504,203,7,2025-12-05,5.22
1505,203,7,2025-12-07,4.19
1506,203,7,2025-12-09,6.55
1507,203,7,2025-12-11,4.37
1508,203,7,2025-12-13,3.44
1509,203,7,2025-12-14,5.56
1510,203,7,2025-12-17,6.31
1511,203,7,2025-12-18,3.34
1512,203,7,2025-12-21,1.76
1513,203,7,2025-12-22,4.15
1514,203,7,2025-12-24,4.03
1515,203,7,2025-12-26,6.85
1516,203,7,2025-12-29,6.06
1517,203,7,2025-12-30,3.38
1518,203,7,2026-01-02,2.89
1519,203,7,2026-01-03,0.61
1520,204,1,2025-06-06,1.8
1521,204,1,2025-06-09,2.08
1522,204,1,2025-06-12,1.94
1523,204,1,2025-06-14,6.71
1524,204,1,2025-06-17,1.78
1525,204,1,2025-06-19,1.86
1526,204,1,2025-06-21,1.57
1527,204,1,2025-06-23,4.44
1528,204,1,2025-06-25,4.53
1529,204,1,2025-06-27,6.44
1530,204,1,2025-06-30,3.33
1531,204,1,2025-07-01,1.64
1532,204,1,2025-07-03,4.52
1533,204,1,2025-07-05,1.89
1534,204,1,2025-07-06,1.27
1535,204,1,2025-07-09,1.92
1536,204,1,2025-07-12,1.68
1537,204,1,2025-07-13,4.73
1538,204,1,2025-07-16,5.87
1539,204,1,2025-07-18,0.17
1540,205,27,2025-06-02,1.41
1541,205,27,2025-06-03,6.61
1542,205,27,2025-06-05,4.72
1543,205,27,2025-06-07,5.25
1544,205,27,2025-06-08,2.15
1545,205,27,2025-06-09,3.83
1546,206,28,2025-11-27,5.98
1547,207,33,2025-06-04,5.89
1548,208,38,2025-04-22,5.0
1549,208,38,2025-04-24,6.38
1550,208,38,2025-04-25,1.98
1551,208,38,2025-04-26,3.4
1552,208,38,2025-04-28,3.49
1553,208,38,2025-04-29,1.2
1554,208,38,2025-05-02,6.09
1555,208,38,2025-05-05,6.23
1556,208,38,2025-05-08,5.07
1557,208,38,2025-05-11,4.29
1558,208,38,2025-05-12,5.94
1559,208,38,2025-05-15,4.36
1560,208,38,2025-05-18,2.41
1561,208,38,2025-05-19,1.3
1562,208,38,2025-05-20,4.26
1563,208,38,2025-05-22,2.3
1564,208,38,2025-05-25,3.6
1565,208,38,2025-05-27,3.79
1566,208,38,2025-05-28,2.04
1567,208,38,2025-05-29,2.61
1568,208,38,2025-05-31,4.74
1569,208,38,2025-06-02,0.77
1570,209,3,2025-06-13,3.01
1571,209,3,2025-06-14,1.58
1572,209,3,2025-06-17,2.47
1573,210,16,2025-12-01,5.45
1574,210,16,2025-12-03,3.03
1575,210,16,2025-12-06,5.54
1576,210,16,2025-12-07,2.37
1577,210,16,2025-12-08,4.93
1578,210,16,2025-12-11,2.98
1579,210,16,2025-12-12,2.1
1580,210,16,2025-12-14,3.79
1581,210,16,2025-12-15,0.21
1582,211,19,2025-11-10,6.12
1583,211,19,2025-11-13,2.44
1584,211,19,2025-11-16,4.73
1585,211,19,2025-11-18,1.95
1586,211,19,2025-11-21,5.54
1587,211,19,2025-11-22,3.24
1588,212,44,2025-12-02,1.58
1589,212,44,2025-12-04,1.31
1590,212,44,2025-12-06,6.7
1591,212,44,2025-12-08,4.79
1592,212,44,2025-12-09,6.71
1593,212,44,2025-12-10,2.1
1594,213,9,2025-11-10,5.23
1595,213,9,2025-11-13,2.94
1596,213,9,2025-11-16,5.87
1597,213,9,2025-11-18,6.92
1598,213,9,2025-11-20,3.98
1599,213,9,2025-11-22,2.74
1600,213,9,2025-11-23,4.69
1601,213,9,2025-11-25,3.0
1602,213,9,2025-11-28,1.04
1603,213,9,2025-11-29,3.41
1604,213,9,2025-12-01,1.99
1605,213,9,2025-12-02,1.69
1606,213,9,2025-12-05,1.94
